,File,Energy inside Thyrocyte,Energy inside Confounder,Pointing game,Head,Level,Thyrocyte Count,Confounder Count
3309,original_LS-505_4_3,0.9206782579421997,0.0139685720205307,thyrocyte,P4,LEVEL_III,23,12
3310,original_LS-505_0_6,0.0,0.07801232486963272,background,P4,LEVEL_III,0,6
3311,original_LS-507_1_0,0.0,0.06155168637633324,background,P4,LEVEL_III,0,4
3312,original_LS-228_0_2,0.0,0.06371864676475525,background,P4,LEVEL_III,0,5
3313,original_LS-507_3_5,0.0,0.20027464628219604,confounder,P4,LEVEL_III,0,14
3314,original_LS-346_2_5,0.0,0.1271507740020752,confounder,P4,LEVEL_III,0,6
3315,original_LS-623_2_1,0.0,0.2122524231672287,background,P4,LEVEL_III,0,18
3316,original_LS-232_2_0,0.0,0.04491930082440376,background,P4,LEVEL_III,0,4
3317,original_LS-270_0_4,0.007006454281508923,0.07880301773548126,background,P4,LEVEL_III,5,7
3318,original_LS-289_5_6,0.0,0.0003367444151081145,background,P4,LEVEL_III,0,1
3319,original_LS-507_0_0,0.0,0.08721600472927094,background,P4,LEVEL_III,0,5
3320,original_LS-232_0_0,0.0,0.02706432156264782,background,P4,LEVEL_III,0,5
3321,original_LS-149_0_3,0.0,0.02401137538254261,background,P4,LEVEL_III,0,2
3322,original_LS-505_1_3,0.00017099472461268306,0.120664082467556,background,P4,LEVEL_III,2,7
3323,original_LS-149_4_5,0.0,0.01707940176129341,background,P4,LEVEL_III,0,1
3324,original_LS-149_0_2,0.0,0.05673607066273689,background,P4,LEVEL_III,0,5
3325,original_LS-346_3_6,0.0,0.05060768872499466,background,P4,LEVEL_III,0,4
3326,original_LS-623_2_3,0.8617400527000427,0.0,thyrocyte,P4,LEVEL_III,21,1
3327,original_LS-508_5_0,0.0,0.06106586009263992,background,P4,LEVEL_III,0,5
3328,original_LS-232_4_2,0.7669304609298706,0.002451574895530939,thyrocyte,P4,LEVEL_III,19,1
3329,original_LS-505_3_3,0.956928551197052,0.010899998247623444,thyrocyte,P4,LEVEL_III,32,9
3330,original_LS-228_0_3,0.0,0.007712379097938538,background,P4,LEVEL_III,0,1
3331,original_LS-289_0_6,0.0,0.06089456379413605,background,P4,LEVEL_III,0,2
3332,original_LS-346_5_7,0.0,0.127165749669075,confounder,P4,LEVEL_III,0,1
3333,original_LS-507_1_7,0.0,0.04384111613035202,background,P4,LEVEL_III,0,3
3334,original_LS-508_0_6,0.0,0.060947202146053314,background,P4,LEVEL_III,0,4
3335,original_LS-100_5_6,0.0,0.01669692061841488,background,P4,LEVEL_III,0,1
3336,original_LS-508_2_0,0.0,0.23646752536296844,background,P4,LEVEL_III,0,21
3337,original_LS-232_2_1,0.5991628170013428,0.02366238459944725,thyrocyte,P4,LEVEL_III,8,5
3338,original_LS-346_4_7,0.0,0.22821196913719177,background,P4,LEVEL_III,0,3
3339,original_LS-510_2_5,0.013622160069644451,0.20319384336471558,background,P4,LEVEL_III,12,12
3340,original_LS-232_1_3,0.764632523059845,0.07508926838636398,thyrocyte,P4,LEVEL_III,13,4
3341,original_LS-346_5_2,0.0,0.22749145328998566,background,P4,LEVEL_III,0,2
